SSID,BSSID,MANUFACTURER,SIGNAL,High Signal,RSSI,High RSSI,AUTHENTICATION,ENCRYPTION,RADIO TYPE,CHANNEL,BTX,OTX,NETWORK TYPE,LABEL,LATITUDE,LONGITUDE,SATELLITES,HDOP,ALTITUDE,HEIGHT OF GEOID,SPEED(km/h),SPEED(MPH),TRACK ANGLE,DATE(UTC),TIME(UTC)
"sp_display",40:E3:D6:D5:A6:34,"Aruba, a Hewlett Packard Enterprise Company",40,40,-79,-79,WPA2-Enterprise,CCMP,802.11ac,140,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:29:02.509
"MK_ECO",90:9F:33:65:2E:B4,"EFM Networks",40,40,-79,-79,WPA2-Personal,CCMP,802.11ac,157,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:28:54.820
"MK_ECO",90:9F:33:65:2E:B4,"EFM Networks",40,40,-79,-79,WPA2-Personal,CCMP,802.11ac,157,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:28:56.696
"MK_ECO",90:9F:33:65:2E:B4,"EFM Networks",40,40,-79,-79,WPA2-Personal,CCMP,802.11ac,157,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:28:57.706
"MK_ECO",90:9F:33:65:2E:B4,"EFM Networks",40,40,-79,-79,WPA2-Personal,CCMP,802.11ac,157,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:28:59.028
"MK_ECO",90:9F:33:65:2E:B4,"EFM Networks",40,40,-79,-79,WPA2-Personal,CCMP,802.11ac,157,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:29:00.495
"MK_ECO",90:9F:33:65:2E:B4,"EFM Networks",40,40,-79,-79,WPA2-Personal,CCMP,802.11ac,157,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:29:01.497
"MK_ECO",90:9F:33:65:2E:B4,"EFM Networks",40,40,-79,-79,WPA2-Personal,CCMP,802.11ac,157,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:29:02.509
"phstat_5G",70:5D:CC:AA:92:2F,"EFM Networks",40,50,-79,-76,WPA2-Personal,CCMP,802.11ax,149,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:28:54.820
"phstat_5G",70:5D:CC:AA:92:2F,"EFM Networks",40,50,-79,-76,WPA2-Personal,CCMP,802.11ax,149,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:28:56.696
"phstat_5G",70:5D:CC:AA:92:2F,"EFM Networks",40,50,-79,-76,WPA2-Personal,CCMP,802.11ax,149,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:28:57.706
"phstat_5G",70:5D:CC:AA:92:2F,"EFM Networks",40,50,-79,-76,WPA2-Personal,CCMP,802.11ax,149,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:28:59.028
"phstat_5G",70:5D:CC:AA:92:2F,"EFM Networks",40,50,-79,-76,WPA2-Personal,CCMP,802.11ax,149,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:29:00.495
"phstat_5G",70:5D:CC:AA:92:2F,"EFM Networks",40,50,-79,-76,WPA2-Personal,CCMP,802.11ax,149,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:29:01.497
"phstat_5G",70:5D:CC:AA:92:2F,"EFM Networks",40,50,-79,-76,WPA2-Personal,CCMP,802.11ax,149,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:29:02.509
"phstat_5G",70:5D:CC:AA:92:2F,"EFM Networks",40,50,-79,-76,WPA2-Personal,CCMP,802.11ax,149,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:29:03.692
"phstat_5G",70:5D:CC:AA:92:2F,"EFM Networks",40,50,-79,-76,WPA2-Personal,CCMP,802.11ax,149,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:29:04.697
"phstat_5G",70:5D:CC:AA:92:2F,"EFM Networks",40,50,-79,-76,WPA2-Personal,CCMP,802.11ax,149,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:29:07.179
"phstat_5G",70:5D:CC:AA:92:2F,"EFM Networks",40,50,-79,-76,WPA2-Personal,CCMP,802.11ax,149,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:29:08.197
"phstat_5G",70:5D:CC:AA:92:2F,"EFM Networks",50,50,-76,-76,WPA2-Personal,CCMP,802.11ax,149,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:29:09.622
"phstat_5G",70:5D:CC:AA:92:2F,"EFM Networks",50,50,-76,-76,WPA2-Personal,CCMP,802.11ax,149,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:29:11.241
"phstat_5G",70:5D:CC:AA:92:2F,"EFM Networks",50,50,-76,-76,WPA2-Personal,CCMP,802.11ax,149,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:29:13.200
"phstat_5G",70:5D:CC:AA:92:2F,"EFM Networks",46,50,-77,-76,WPA2-Personal,CCMP,802.11ax,149,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:29:14.622
"phstat_5G",70:5D:CC:AA:92:2F,"EFM Networks",46,50,-77,-76,WPA2-Personal,CCMP,802.11ax,149,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:29:17.070
"phstat_5G",70:5D:CC:AA:92:2F,"EFM Networks",46,50,-77,-76,WPA2-Personal,CCMP,802.11ax,149,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:29:18.531
"phstat_5G",70:5D:CC:AA:92:2F,"EFM Networks",46,50,-77,-76,WPA2-Personal,CCMP,802.11ax,149,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:29:20.529
"phstat_5G",70:5D:CC:AA:92:2F,"EFM Networks",46,50,-77,-76,WPA2-Personal,CCMP,802.11ax,149,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:29:21.986
"phstat_5G",70:5D:CC:AA:92:2F,"EFM Networks",46,50,-77,-76,WPA2-Personal,CCMP,802.11ax,149,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:29:24.114
"phstat_5G",70:5D:CC:AA:92:2F,"EFM Networks",40,50,-79,-76,WPA2-Personal,CCMP,802.11ax,149,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:29:39.268
"",BA:3C:1C:40:19:1A,"Unknown",87,88,-51,-50,WPA2-Personal,CCMP,802.11ac,36,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:28:57.706
"",BA:3C:1C:40:19:1A,"Unknown",87,88,-51,-50,WPA2-Personal,CCMP,802.11ac,36,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:28:59.028
"",BA:3C:1C:40:19:1A,"Unknown",87,88,-51,-50,WPA2-Personal,CCMP,802.11ac,36,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:29:00.495
"",BA:3C:1C:40:19:1A,"Unknown",87,88,-51,-50,WPA2-Personal,CCMP,802.11ac,36,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:29:01.497
"",BA:3C:1C:40:19:1A,"Unknown",87,88,-51,-50,WPA2-Personal,CCMP,802.11ac,36,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:29:02.509
"",BA:3C:1C:40:19:1A,"Unknown",87,88,-51,-50,WPA2-Personal,CCMP,802.11ac,36,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:29:03.692
"",BA:3C:1C:40:19:1A,"Unknown",87,88,-51,-50,WPA2-Personal,CCMP,802.11ac,36,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:29:04.697
"",BA:3C:1C:40:19:1A,"Unknown",87,88,-51,-50,WPA2-Personal,CCMP,802.11ac,36,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:29:06.164
"",BA:3C:1C:40:19:1A,"Unknown",87,88,-51,-50,WPA2-Personal,CCMP,802.11ac,36,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:29:07.179
"",BA:3C:1C:40:19:1A,"Unknown",88,88,-50,-50,WPA2-Personal,CCMP,802.11ac,36,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:29:38.019
"",BA:3C:1C:40:19:1A,"Unknown",88,88,-50,-50,WPA2-Personal,CCMP,802.11ac,36,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:29:39.268
"204",64:E5:99:4C:50:E4,"EFM Networks",46,46,-77,-77,WPA2-Personal,CCMP,802.11n,9,"1,2,5.5,11","6,9,12,18,24,36,48,54",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:28:57.706
"204",64:E5:99:4C:50:E4,"EFM Networks",46,46,-77,-77,WPA2-Personal,CCMP,802.11n,9,"1,2,5.5,11","6,9,12,18,24,36,48,54",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:28:59.028
"204",64:E5:99:4C:50:E4,"EFM Networks",46,46,-77,-77,WPA2-Personal,CCMP,802.11n,9,"1,2,5.5,11","6,9,12,18,24,36,48,54",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:29:00.495
"204",64:E5:99:4C:50:E4,"EFM Networks",46,46,-77,-77,WPA2-Personal,CCMP,802.11n,9,"1,2,5.5,11","6,9,12,18,24,36,48,54",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:29:01.497
"204",64:E5:99:4C:50:E4,"EFM Networks",46,46,-77,-77,WPA2-Personal,CCMP,802.11n,9,"1,2,5.5,11","6,9,12,18,24,36,48,54",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:29:02.509
"204",64:E5:99:4C:50:E4,"EFM Networks",46,46,-77,-77,WPA2-Personal,CCMP,802.11n,9,"1,2,5.5,11","6,9,12,18,24,36,48,54",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:29:03.692
"204",64:E5:99:4C:50:E4,"EFM Networks",46,46,-77,-77,WPA2-Personal,CCMP,802.11n,9,"1,2,5.5,11","6,9,12,18,24,36,48,54",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:29:04.697
"204",64:E5:99:4C:50:E4,"EFM Networks",46,46,-77,-77,WPA2-Personal,CCMP,802.11n,9,"1,2,5.5,11","6,9,12,18,24,36,48,54",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:29:06.164
"204",64:E5:99:4C:50:E4,"EFM Networks",46,46,-77,-77,WPA2-Personal,CCMP,802.11n,9,"1,2,5.5,11","6,9,12,18,24,36,48,54",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:29:07.179
"SK_WiFiGIGAA7FE",B4:A9:4F:2A:A8:00,"MERCURY CORPORATION",40,40,-79,-79,WPA2-Personal,CCMP,802.11ac,40,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:29:04.697
"SK_WiFiGIGAA7FE",B4:A9:4F:2A:A8:00,"MERCURY CORPORATION",40,40,-79,-79,WPA2-Personal,CCMP,802.11ac,40,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:29:06.164
"SK_WiFiGIGAA7FE",B4:A9:4F:2A:A8:00,"MERCURY CORPORATION",40,40,-79,-79,WPA2-Personal,CCMP,802.11ac,40,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:29:07.179
"SK_WiFiGIGAA7FE",B4:A9:4F:2A:A8:00,"MERCURY CORPORATION",40,40,-79,-79,WPA2-Personal,CCMP,802.11ac,40,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:29:08.197
"SK_WiFiGIGAA7FE",B4:A9:4F:2A:A8:00,"MERCURY CORPORATION",40,40,-79,-79,WPA2-Personal,CCMP,802.11ac,40,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:29:09.622
"SK_WiFiGIGAA7FE",B4:A9:4F:2A:A8:00,"MERCURY CORPORATION",40,40,-79,-79,WPA2-Personal,CCMP,802.11ac,40,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:29:11.241
"SK_WiFiGIGAA7FE",B4:A9:4F:2A:A8:00,"MERCURY CORPORATION",40,40,-79,-79,WPA2-Personal,CCMP,802.11ac,40,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:29:14.622
"SK_WiFiGIGAA7FE",B4:A9:4F:2A:A8:00,"MERCURY CORPORATION",40,40,-79,-79,WPA2-Personal,CCMP,802.11ac,40,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:29:17.070
"SK_WiFiGIGAA7FE",B4:A9:4F:2A:A8:00,"MERCURY CORPORATION",40,40,-79,-79,WPA2-Personal,CCMP,802.11ac,40,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:29:18.531
"SK_WiFiGIGAA7FE",B4:A9:4F:2A:A8:00,"MERCURY CORPORATION",40,40,-79,-79,WPA2-Personal,CCMP,802.11ac,40,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:29:20.529
"SK_WiFiGIGAA7FE",B4:A9:4F:2A:A8:00,"MERCURY CORPORATION",40,40,-79,-79,WPA2-Personal,CCMP,802.11ac,40,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:29:21.986
"SK_WiFiGIGAA7FE",B4:A9:4F:2A:A8:00,"MERCURY CORPORATION",40,40,-79,-79,WPA2-Personal,CCMP,802.11ac,40,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:29:24.114
"SK_WiFiGIGAA7FE",B4:A9:4F:2A:A8:00,"MERCURY CORPORATION",40,40,-79,-79,WPA2-Personal,CCMP,802.11ac,40,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:29:25.841
"SK_WiFiGIGAA7FE",B4:A9:4F:2A:A8:00,"MERCURY CORPORATION",40,40,-79,-79,WPA2-Personal,CCMP,802.11ac,40,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:29:27.129
"SK_WiFiGIGAA7FE",B4:A9:4F:2A:A8:00,"MERCURY CORPORATION",40,40,-79,-79,WPA2-Personal,CCMP,802.11ac,40,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:29:35.916
"SK_WiFiGIGAA7FE",B4:A9:4F:2A:A8:00,"MERCURY CORPORATION",40,40,-79,-79,WPA2-Personal,CCMP,802.11ac,40,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:29:38.019
"SK_WiFiGIGAA7FE",B4:A9:4F:2A:A8:00,"MERCURY CORPORATION",40,40,-79,-79,WPA2-Personal,CCMP,802.11ac,40,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:29:39.268
"olleh_GiGA_WiFi_A508",00:07:89:4A:A5:0C,"Allradio Co., Ltd",40,40,-79,-79,WPA2-Personal,CCMP,802.11ac,36,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:29:04.697
"olleh_GiGA_WiFi_A508",00:07:89:4A:A5:0C,"Allradio Co., Ltd",40,40,-79,-79,WPA2-Personal,CCMP,802.11ac,36,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:29:06.164
"olleh_GiGA_WiFi_A508",00:07:89:4A:A5:0C,"Allradio Co., Ltd",40,40,-79,-79,WPA2-Personal,CCMP,802.11ac,36,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:29:07.179
"olleh_GiGA_WiFi_A508",00:07:89:4A:A5:0C,"Allradio Co., Ltd",40,40,-79,-79,WPA2-Personal,CCMP,802.11ac,36,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:29:08.197
"olleh_GiGA_WiFi_A508",00:07:89:4A:A5:0C,"Allradio Co., Ltd",40,40,-79,-79,WPA2-Personal,CCMP,802.11ac,36,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:29:09.622
"olleh_GiGA_WiFi_A508",00:07:89:4A:A5:0C,"Allradio Co., Ltd",40,40,-79,-79,WPA2-Personal,CCMP,802.11ac,36,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:29:11.241
"olleh_GiGA_WiFi_A508",00:07:89:4A:A5:0C,"Allradio Co., Ltd",40,40,-79,-79,WPA2-Personal,CCMP,802.11ac,36,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:29:13.200
"olleh_GiGA_WiFi_A508",00:07:89:4A:A5:0C,"Allradio Co., Ltd",40,40,-79,-79,WPA2-Personal,CCMP,802.11ac,36,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:29:14.622
"olleh_GiGA_WiFi_A508",00:07:89:4A:A5:0C,"Allradio Co., Ltd",40,40,-79,-79,WPA2-Personal,CCMP,802.11ac,36,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:29:17.070
"olleh_GiGA_WiFi_A508",00:07:89:4A:A5:0C,"Allradio Co., Ltd",40,40,-79,-79,WPA2-Personal,CCMP,802.11ac,36,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:29:18.531
"olleh_GiGA_WiFi_A508",00:07:89:4A:A5:0C,"Allradio Co., Ltd",40,40,-79,-79,WPA2-Personal,CCMP,802.11ac,36,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:29:20.529
"olleh_GiGA_WiFi_A508",00:07:89:4A:A5:0C,"Allradio Co., Ltd",40,40,-79,-79,WPA2-Personal,CCMP,802.11ac,36,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:29:21.986
"sp_space",6C:F3:7F:95:15:D9,"Aruba, a Hewlett Packard Enterprise Company",40,40,-79,-79,WPA2-Enterprise,CCMP,802.11n,132,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:29:08.197
"sp_space",6C:F3:7F:95:15:D9,"Aruba, a Hewlett Packard Enterprise Company",40,40,-79,-79,WPA2-Enterprise,CCMP,802.11n,132,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:29:09.622
"sp_space",6C:F3:7F:95:15:D9,"Aruba, a Hewlett Packard Enterprise Company",40,40,-79,-79,WPA2-Enterprise,CCMP,802.11n,132,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:29:11.241
"sp_space",6C:F3:7F:95:15:D9,"Aruba, a Hewlett Packard Enterprise Company",40,40,-79,-79,WPA2-Enterprise,CCMP,802.11n,132,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:29:13.200
"sp_space",6C:F3:7F:95:15:D9,"Aruba, a Hewlett Packard Enterprise Company",40,40,-79,-79,WPA2-Enterprise,CCMP,802.11n,132,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:29:14.622
"sp_space",40:E3:D6:D5:A6:32,"Aruba, a Hewlett Packard Enterprise Company",40,40,-79,-79,WPA2-Enterprise,CCMP,802.11ac,140,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:29:08.197
"sp_space",40:E3:D6:D5:A6:32,"Aruba, a Hewlett Packard Enterprise Company",40,40,-79,-79,WPA2-Enterprise,CCMP,802.11ac,140,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:29:09.622
"sp_space",40:E3:D6:D5:A6:32,"Aruba, a Hewlett Packard Enterprise Company",40,40,-79,-79,WPA2-Enterprise,CCMP,802.11ac,140,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:29:11.241
"sp_space",40:E3:D6:D5:A6:32,"Aruba, a Hewlett Packard Enterprise Company",40,40,-79,-79,WPA2-Enterprise,CCMP,802.11ac,140,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:29:13.200
"sp_space",40:E3:D6:D5:A6:32,"Aruba, a Hewlett Packard Enterprise Company",40,40,-79,-79,WPA2-Enterprise,CCMP,802.11ac,140,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:29:14.622
"diasen_5G",88:36:6C:C1:07:94,"EFM Networks",40,40,-79,-79,Open,None,802.11ac,157,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:29:09.622
"diasen_5G",88:36:6C:C1:07:94,"EFM Networks",40,40,-79,-79,Open,None,802.11ac,157,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:29:11.241
"diasen_5G",88:36:6C:C1:07:94,"EFM Networks",40,40,-79,-79,Open,None,802.11ac,157,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:29:13.200
"diasen_5G",88:36:6C:C1:07:94,"EFM Networks",40,40,-79,-79,Open,None,802.11ac,157,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:29:14.622
"diasen_5G",88:36:6C:C1:07:94,"EFM Networks",40,40,-79,-79,Open,None,802.11ac,157,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:29:17.070
"diasen_5G",88:36:6C:C1:07:94,"EFM Networks",40,40,-79,-79,Open,None,802.11ac,157,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:29:18.531
"diasen_5G",88:36:6C:C1:07:94,"EFM Networks",40,40,-79,-79,Open,None,802.11ac,157,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:29:21.986
"diasen_5G",88:36:6C:C1:07:94,"EFM Networks",40,40,-79,-79,Open,None,802.11ac,157,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:29:24.114
"diasen_5G",88:36:6C:C1:07:94,"EFM Networks",40,40,-79,-79,Open,None,802.11ac,157,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:29:25.841
"diasen_5G",88:36:6C:C1:07:94,"EFM Networks",40,40,-79,-79,Open,None,802.11ac,157,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:29:27.129
